date,category,supplier,warehouse,order_status,units_sold,inventory_level,transportation_cost,order_accuracy,lead_time,backorder,cost_of_goods_sold,average_inventory,warehouse_capacity,sku,defect_rate,route,transportation_mode,manufacturing_cost,location,revenue_generated,cost,shipping_cost
18-04-2024,Electronics,Supplier D,Warehouse 2,Fulfilled,580,2828,4398.425237,TRUE,5,FALSE,78892.39334,1736.5,5349,SKU15,2.264405761,Route B,Road,97.12128175,Bangalore,2398.47,1576.58,37.64
17-04-2024,Accessories,Supplier A,Warehouse 2,Pending,157,645,4842.136997,TRUE,5,FALSE,23569.18247,1602.5,6436,SKU2,4.580592619,Route C,Sea,30.68801935,Mumbai,3894.49,1826.95,228.29
16-04-2024,Electronics,Supplier B,Warehouse 2,Pending,821,2560,10684.87781,TRUE,6,FALSE,158581.0578,2393,9102,SKU40,4.213269431,Route A,Sea,88.1794071,Kolkata,578.15,423.73,28.94
15-04-2024,Clothing,Supplier D,Warehouse 1,Canceled,841,2226,2002.732534,TRUE,2,FALSE,81520.48219,2972,8290,SKU81,2.547547122,Route B,Rail,19.78959294,Delhi,590.2,256,33.52
14-04-2024,Accessories,Supplier C,Warehouse 2,Fulfilled,667,3718,5808.64021,TRUE,12,FALSE,115524.3658,3521.5,7578,SKU18,2.231939111,Route A,Sea,27.10798085,Kolkata,2829.38,2060.93,34.56
13-04-2024,Furniture,Supplier D,Warehouse 1,Fulfilled,435,3325,13913.43607,TRUE,9,FALSE,25283.8843,2391,9508,SKU7,0.398177187,Route C,Road,99.4661086,Bangalore,1916.54,1498.81,36.69
12-04-2024,Electronics,Supplier B,Warehouse 1,Canceled,760,1457,3498.566303,TRUE,2,TRUE,96996.74559,2674,5204,SKU37,2.610288085,Route A,Road,34.34327747,Kolkata,3129.85,1917.38,33.64
11-04-2024,Accessories,Supplier D,Warehouse 3,Pending,667,3891,1102.6178,TRUE,19,TRUE,99369.42999,2398,5704,SKU39,1.451972204,Route B,Sea,9.005807429,Kolkata,1498.66,943.29,75.4
10-04-2024,Clothing,Supplier C,Warehouse 1,Fulfilled,230,905,9711.342317,TRUE,4,FALSE,14736.3574,2849.5,8224,SKU11,0.021169821,Route A,Sea,27.59236309,Kolkata,2387.84,1290.62,188.63
09-04-2024,Furniture,Supplier B,Warehouse 3,Fulfilled,608,4794,12761.81033,FALSE,29,FALSE,85177.31132,3242,9073,SKU24,3.691310293,Route A,Rail,40.3823597,Bangalore,2117.77,1771,117.32
08-04-2024,Furniture,Supplier C,Warehouse 1,Fulfilled,370,1690,12107.77352,TRUE,25,FALSE,73054.73428,2465,8321,SKU16,1.012563089,Route A,Rail,77.1063425,Bangalore,3935.4,2872.47,229.46
07-04-2024,Accessories,Supplier C,Warehouse 3,Fulfilled,397,3240,14941.90791,FALSE,26,FALSE,61079.70537,3810,9819,SKU30,0.965394705,Route C,Road,51.6348934,Kolkata,4052.17,2293.71,319.49
06-04-2024,Furniture,Supplier D,Warehouse 2,Pending,274,4380,8232.971256,TRUE,27,TRUE,28212.61252,2591.5,7647,SKU71,2.078750608,Route A,Rail,30.66167748,Bangalore,357.86,171.29,19.99
05-04-2024,Furniture,Supplier C,Warehouse 3,Fulfilled,770,803,3700.136584,TRUE,13,FALSE,27285.09566,734.5,7358,SKU80,2.849662199,Route B,Sea,76.96122802,Chennai,191.09,95.32,3
04-04-2024,Accessories,Supplier C,Warehouse 1,Fulfilled,656,666,6400.027255,TRUE,25,FALSE,93411.86702,1717,6263,SKU82,4.137877049,Route C,Air,4.465278435,Mumbai,4923.35,2997.17,344.76
03-04-2024,Electronics,Supplier A,Warehouse 3,Canceled,957,2768,857.7143408,TRUE,4,FALSE,108718.567,1707.5,7457,SKU81,2.547547122,Route B,Road,19.78959294,Delhi,5929.68,4886.98,191.83
02-04-2024,Furniture,Supplier A,Warehouse 2,Fulfilled,355,647,7882.790501,FALSE,9,FALSE,8483.300975,386.5,9874,SKU1,4.854068026,Route B,Air,33.61676895,Mumbai,651.56,475.88,3.47
01-04-2024,Clothing,Supplier B,Warehouse 2,Fulfilled,928,126,1956.63447,TRUE,7,FALSE,49898.53953,646.5,9501,SKU61,4.367470538,Route A,Sea,78.70239397,Kolkata,281.51,139.87,12.12
31-03-2024,Furniture,Supplier A,Warehouse 2,Fulfilled,459,1167,6483.834601,TRUE,11,FALSE,44116.36921,2592.5,9417,SKU77,3.055141818,Route B,Road,42.95244475,Kolkata,1996.27,1570.67,150.27
30-03-2024,Clothing,Supplier B,Warehouse 2,Fulfilled,376,4018,570.591911,TRUE,21,FALSE,8428.462895,4302,5227,SKU58,1.73037472,Route B,Road,65.04741509,Delhi,4586.34,2615.09,111.45
29-03-2024,Furniture,Supplier B,Warehouse 1,Fulfilled,53,4586,14606.2403,TRUE,21,FALSE,1981.091566,3927,8483,SKU25,3.797231217,Route B,Sea,78.28038312,Kolkata,10911.74,8546.89,456.8
28-03-2024,Clothing,Supplier C,Warehouse 3,Fulfilled,390,3268,7454.563903,TRUE,23,FALSE,18156.17316,2134.5,7785,SKU86,2.051512931,Route A,Air,74.60897,Mumbai,3029.94,1541.53,54.64
27-03-2024,Clothing,Supplier C,Warehouse 1,Fulfilled,936,1001,4696.827336,TRUE,18,FALSE,74838.25314,1161,8915,SKU2,4.580592619,Route C,Air,30.68801935,Mumbai,1246.73,845.78,11.63
26-03-2024,Furniture,Supplier D,Warehouse 3,Canceled,956,1321,14485.07926,TRUE,16,FALSE,172452.7778,2275,7207,SKU91,0.626001858,Route B,Road,39.7728825,Delhi,740.16,604.71,8.17
25-03-2024,Clothing,Supplier B,Warehouse 1,Fulfilled,178,3229,14452.0872,TRUE,25,FALSE,11584.20659,2938.5,6301,SKU16,1.012563089,Route A,Rail,77.1063425,Bangalore,1828.87,943.79,108.86
24-03-2024,Electronics,Supplier A,Warehouse 1,Fulfilled,137,2648,4943.41388,TRUE,22,FALSE,16021.4663,3797,7074,SKU71,2.078750608,Route A,Road,30.66167748,Bangalore,1340.42,954.13,93.57
23-03-2024,Accessories,Supplier D,Warehouse 2,Fulfilled,156,4946,6732.747711,TRUE,16,FALSE,14658.67768,2741.5,8197,SKU22,2.591275473,Route C,Rail,50.12083961,Kolkata,655.19,553.17,10.32
22-03-2024,Furniture,Supplier B,Warehouse 3,Canceled,976,537,10866.02735,TRUE,19,FALSE,97923.64192,382.5,6145,SKU64,0.159486315,Route C,Air,8.693042426,Delhi,14027.23,6561.51,373.46
21-03-2024,Furniture,Supplier D,Warehouse 2,Fulfilled,294,228,9651.196904,TRUE,28,FALSE,29146.58145,1624,9225,SKU74,0.396612724,Route A,Air,80.58085216,Delhi,10776.99,4739.51,211.52
20-03-2024,Electronics,Supplier B,Warehouse 3,Fulfilled,472,3020,5701.958549,TRUE,9,FALSE,49313.70732,2490.5,6322,SKU33,3.541046012,Route A,Rail,23.85342751,Chennai,5631.04,3960.8,39.5
19-03-2024,Clothing,Supplier C,Warehouse 3,Fulfilled,351,1961,12899.8975,TRUE,7,FALSE,50591.18617,2380,8048,SKU20,4.231416574,Route B,Air,65.68625961,Chennai,719.93,398.03,33.48
18-03-2024,Electronics,Supplier A,Warehouse 1,Fulfilled,65,2799,909.3170149,TRUE,2,FALSE,7643.008859,2001.5,6773,SKU66,3.448063288,Route A,Rail,42.08443674,Kolkata,4251.47,1836.89,244.43
17-03-2024,Electronics,Supplier A,Warehouse 3,Fulfilled,193,1204,6039.781296,TRUE,19,FALSE,33749.25857,714,7845,SKU93,4.165781795,Route A,Air,35.63365234,Chennai,3427.64,2104.18,183.69
16-03-2024,Accessories,Supplier A,Warehouse 3,Fulfilled,913,224,2315.835372,TRUE,4,FALSE,88005.28675,1402.5,9620,SKU2,4.580592619,Route C,Road,30.68801935,Mumbai,2814.52,2080.48,95.99
15-03-2024,Clothing,Supplier C,Warehouse 2,Fulfilled,834,2581,14022.73201,TRUE,22,FALSE,88080.16662,1857,8477,SKU32,1.946036119,Route A,Road,29.69246715,Kolkata,6308.58,3332.85,294.14
14-03-2024,Electronics,Supplier A,Warehouse 2,Fulfilled,365,1133,14036.91661,TRUE,14,FALSE,22246.15153,617,5525,SKU40,4.213269431,Route A,Rail,88.1794071,Kolkata,3413.08,1879.83,41.15
13-03-2024,Electronics,Supplier A,Warehouse 2,Fulfilled,243,101,12870.35849,TRUE,17,FALSE,5786.94885,1453.5,5870,SKU4,3.145579523,Route A,Air,92.0651606,Delhi,3789.59,2958.02,62.8
12-03-2024,Electronics,Supplier B,Warehouse 2,Pending,179,2806,7290.358576,TRUE,10,FALSE,18460.30548,3804.5,9911,SKU76,2.180037452,Route A,Road,64.3235978,Bangalore,3418.33,2167.33,255.98
11-03-2024,Furniture,Supplier C,Warehouse 2,Pending,187,4803,1236.63755,FALSE,11,FALSE,33147.824,2614.5,9298,SKU94,1.463607498,Route B,Road,60.38737861,Delhi,2542.22,1980.97,157.9
10-03-2024,Electronics,Supplier C,Warehouse 3,Fulfilled,933,426,4884.738234,TRUE,22,FALSE,93473.5221,1512.5,8049,SKU41,0.045302262,Route A,Rail,95.33206455,Chennai,303.81,182.55,22.54
09-03-2024,Furniture,Supplier A,Warehouse 3,Fulfilled,236,2599,3133.655617,TRUE,16,FALSE,21907.65791,1851.5,7880,SKU13,1.63107423,Route B,Road,97.82905011,Bangalore,1965.73,1629.28,144.97
08-03-2024,Accessories,Supplier A,Warehouse 1,Canceled,883,1104,7151.224177,TRUE,26,FALSE,124854.3105,1679.5,5061,SKU8,2.709862691,Route B,Air,11.42302714,Mumbai,1036.71,718.29,55.68
07-03-2024,Furniture,Supplier B,Warehouse 3,Fulfilled,337,2255,13984.06611,TRUE,14,FALSE,8781.229147,2876.5,5946,SKU98,2.908122169,Route A,Rail,5.604690864,Chennai,502.78,227.34,37.52
06-03-2024,Furniture,Supplier D,Warehouse 1,Fulfilled,230,3498,2666.825749,TRUE,18,FALSE,26078.66412,3804.5,7893,SKU19,3.646450865,Route C,Air,82.37332059,Chennai,9718.79,7758.43,352.33
05-03-2024,Clothing,Supplier A,Warehouse 1,Fulfilled,656,4111,7119.378402,FALSE,21,FALSE,61717.45019,3836.5,5998,SKU10,1.727313928,Route B,Road,96.52735279,Kolkata,10188.3,6318.47,53.7
04-03-2024,Furniture,Supplier C,Warehouse 1,Canceled,388,3562,13530.68167,FALSE,26,FALSE,65591.67846,2098,7743,SKU77,3.055141818,Route B,Rail,42.95244475,Kolkata,7038.99,3264.25,68.23
03-03-2024,Electronics,Supplier A,Warehouse 2,Fulfilled,464,634,9737.745388,TRUE,2,FALSE,76970.42242,2252,5810,SKU98,2.908122169,Route A,Road,5.604690864,Chennai,2333.71,1093.83,30.83
02-03-2024,Electronics,Supplier B,Warehouse 3,Fulfilled,238,3870,14055.94918,FALSE,4,FALSE,24267.79952,3965,9384,SKU94,1.463607498,Route B,Sea,60.38737861,Delhi,6978.75,4950.66,84.8
01-03-2024,Furniture,Supplier B,Warehouse 3,Fulfilled,902,4060,7559.009073,TRUE,26,FALSE,39328.83958,2372.5,6378,SKU52,2.122471619,Route C,Road,9.166849149,Mumbai,1829.97,771,57.42
29-02-2024,Clothing,Supplier B,Warehouse 1,Fulfilled,490,685,7216.391826,TRUE,25,FALSE,48095.25741,2234,5231,SKU83,0.773006134,Route A,Sea,97.7305938,Bangalore,2214.53,1171.42,127.55
28-02-2024,Accessories,Supplier D,Warehouse 3,Pending,212,3783,12560.00715,TRUE,19,FALSE,18215.76347,4021.5,9185,SKU10,1.727313928,Route B,Road,96.52735279,Kolkata,605.79,280.42,38.95
27-02-2024,Clothing,Supplier A,Warehouse 3,Fulfilled,433,4260,4129.933877,TRUE,10,TRUE,28741.78837,3627.5,8010,SKU43,0.372304768,Route A,Rail,26.27736596,Mumbai,2689.18,1609.43,132.49
26-02-2024,Clothing,Supplier C,Warehouse 2,Fulfilled,208,2995,3657.011033,TRUE,7,FALSE,24331.64562,2086,6076,SKU64,0.159486315,Route C,Road,8.693042426,Delhi,1920.59,1126.35,30.7
25-02-2024,Electronics,Supplier D,Warehouse 3,Fulfilled,527,1177,1684.356591,TRUE,28,FALSE,57014.92611,668.5,5350,SKU87,3.693737788,Route B,Rail,28.69699682,Chennai,491.44,311.99,30.02
24-02-2024,Electronics,Supplier B,Warehouse 1,Fulfilled,539,160,9471.831246,TRUE,4,FALSE,58765.87571,375.5,5740,SKU80,2.849662199,Route B,Road,76.96122802,Chennai,1717.81,903.28,54.3
23-02-2024,Clothing,Supplier C,Warehouse 3,Fulfilled,196,591,10929.85883,TRUE,11,FALSE,20765.77842,1121,8283,SKU72,3.213329607,Route B,Rail,55.7604929,Bangalore,1669.48,691.87,9.97
22-02-2024,Electronics,Supplier C,Warehouse 3,Canceled,629,1651,9114.977676,TRUE,8,FALSE,32668.81167,1323.5,7895,SKU81,2.547547122,Route B,Sea,19.78959294,Delhi,10911.38,7381.26,284.18
21-02-2024,Furniture,Supplier D,Warehouse 2,Fulfilled,184,996,510.8417714,FALSE,25,FALSE,19586.01252,637,5519,SKU67,0.131955444,Route C,Rail,7.057876147,Mumbai,4421.41,2512.12,131.74
20-02-2024,Furniture,Supplier D,Warehouse 3,Fulfilled,656,278,13614.56577,TRUE,14,FALSE,112907.2398,1167,6683,SKU66,3.448063288,Route A,Rail,42.08443674,Kolkata,1828.86,1267.58,46.76
19-02-2024,Clothing,Supplier D,Warehouse 2,Fulfilled,667,2056,13099.90702,TRUE,12,FALSE,115960.8206,2456.5,6578,SKU36,3.805533379,Route C,Rail,45.53136424,Delhi,2318.76,1040.89,152.78
18-02-2024,Electronics,Supplier D,Warehouse 1,Fulfilled,698,2857,4719.491149,TRUE,26,FALSE,125552.1857,3252.5,7207,SKU51,1.772951172,Route A,Road,14.19032834,Bangalore,1889.77,767.63,117.16
17-02-2024,Accessories,Supplier A,Warehouse 3,Fulfilled,859,3648,2394.753141,TRUE,26,FALSE,155426.8735,2832,6780,SKU98,2.908122169,Route A,Road,5.604690864,Chennai,1475.99,755.31,84.38
16-02-2024,Clothing,Supplier A,Warehouse 2,Fulfilled,638,2016,6901.806888,TRUE,11,FALSE,20931.46959,2650.5,5066,SKU76,2.180037452,Route A,Sea,64.3235978,Bangalore,612.51,370.84,9.45
15-02-2024,Electronics,Supplier A,Warehouse 1,Pending,851,3285,7857.151594,TRUE,20,FALSE,73719.25813,2445,6683,SKU65,4.911095955,Route C,Rail,1.597222743,Kolkata,1554.56,897.5,101.96
14-02-2024,Furniture,Supplier D,Warehouse 2,Fulfilled,349,1605,10680.19722,TRUE,1,FALSE,61494.06803,1807.5,8618,SKU89,1.907665734,Route B,Air,46.60387338,Kolkata,857.4,655.6,47.83
13-02-2024,Clothing,Supplier A,Warehouse 3,Fulfilled,885,2010,13720.0538,TRUE,28,FALSE,163464.6651,3072,8616,SKU89,1.907665734,Route B,Sea,46.60387338,Kolkata,517.85,295.19,10.16
12-02-2024,Electronics,Supplier C,Warehouse 1,Pending,327,4134,1308.055793,TRUE,29,FALSE,23490.42086,2767.5,8698,SKU23,1.342291563,Route A,Road,98.60995724,Kolkata,3014.6,1925.42,161.6
11-02-2024,Clothing,Supplier A,Warehouse 2,Fulfilled,726,1401,10666.59119,TRUE,10,FALSE,54695.28335,1317,6044,SKU97,3.376237835,Route A,Road,65.76515593,Mumbai,2673.82,1783.66,110.33
10-02-2024,Furniture,Supplier C,Warehouse 2,Fulfilled,636,1233,1267.157782,TRUE,20,FALSE,20184.06929,1281.5,5782,SKU79,0.165871627,Route C,Road,57.87090292,Bangalore,302.87,124.12,11.49
09-02-2024,Accessories,Supplier A,Warehouse 1,Fulfilled,687,1330,8347.954109,TRUE,3,FALSE,97661.7894,1974,6420,SKU15,2.264405761,Route B,Road,97.12128175,Bangalore,1599.29,1010.45,21.45
08-02-2024,Electronics,Supplier D,Warehouse 1,Fulfilled,904,2618,922.9634382,FALSE,29,TRUE,152711.956,3605.5,5498,SKU44,2.96262632,Route A,Rail,22.55410662,Delhi,4893.69,2716.85,214.7
07-02-2024,Clothing,Supplier D,Warehouse 3,Fulfilled,965,4593,11214.4916,TRUE,24,FALSE,127900.2031,3005,6121,SKU3,4.746648621,Route A,Sea,35.6247414,Kolkata,5214.63,3074.42,65.16
06-02-2024,Furniture,Supplier B,Warehouse 2,Fulfilled,566,1417,9165.670378,TRUE,11,FALSE,60879.1808,2942.5,6513,SKU34,0.646604559,Route B,Sea,10.75427282,Chennai,5043.41,2244.97,87.35
05-02-2024,Accessories,Supplier D,Warehouse 2,Fulfilled,899,4468,8884.166528,TRUE,26,FALSE,37933.34542,2344.5,7529,SKU28,0.815757079,Route A,Air,59.42938181,Mumbai,1879.79,1414.11,28.09
04-02-2024,Electronics,Supplier A,Warehouse 3,Fulfilled,99,221,1504.962709,FALSE,6,FALSE,9823.075552,2075.5,8437,SKU71,2.078750608,Route A,Road,30.66167748,Bangalore,776.62,640,59.46
03-02-2024,Accessories,Supplier A,Warehouse 1,Fulfilled,437,3930,6882.614766,TRUE,29,FALSE,17200.77908,3239.5,6345,SKU77,3.055141818,Route B,Rail,42.95244475,Kolkata,611.74,250.82,16.13
02-02-2024,Electronics,Supplier D,Warehouse 3,Canceled,337,2549,5599.941615,TRUE,20,FALSE,18918.50978,2404,8290,SKU95,1.21088213,Route A,Rail,58.89068577,Mumbai,2551.93,1711.37,80.74
01-02-2024,Accessories,Supplier C,Warehouse 2,Pending,58,2259,3079.318852,TRUE,16,FALSE,5699.328013,2508,6091,SKU26,2.119319737,Route A,Road,15.97222976,Bangalore,2641.97,1964.91,77.03
31-01-2024,Accessories,Supplier D,Warehouse 2,Fulfilled,197,2757,6052.093704,FALSE,13,FALSE,26845.89275,2729,9282,SKU75,2.030069089,Route C,Rail,48.06478264,Chennai,6550.73,3459.85,474.07
30-01-2024,Accessories,Supplier D,Warehouse 3,Fulfilled,490,2701,14742.71288,TRUE,22,FALSE,11172.61658,2161.5,5286,SKU58,1.73037472,Route B,Air,65.04741509,Delhi,5431.55,4097.56,256.49
29-01-2024,Accessories,Supplier A,Warehouse 2,Fulfilled,384,1622,4403.251222,TRUE,22,FALSE,65556.26024,2603,6750,SKU14,0.100682852,Route B,Sea,5.79143663,Kolkata,1584.1,1084.41,117.12
28-01-2024,Accessories,Supplier A,Warehouse 1,Pending,288,3584,13230.68655,TRUE,4,TRUE,13302.27663,2928.5,9494,SKU70,1.830575599,Route C,Rail,11.44078182,Bangalore,521.02,426.26,14.33
27-01-2024,Furniture,Supplier A,Warehouse 3,Fulfilled,165,2273,2610.000856,TRUE,16,FALSE,28878.63233,2828,7056,SKU34,0.646604559,Route B,Air,10.75427282,Chennai,1314.08,1105.74,17.89
26-01-2024,Accessories,Supplier B,Warehouse 1,Pending,631,3383,11323.08754,TRUE,10,FALSE,14347.90335,4018.5,5115,SKU32,1.946036119,Route A,Road,29.69246715,Kolkata,2246.73,941.51,104.96
25-01-2024,Accessories,Supplier D,Warehouse 3,Fulfilled,599,4654,11382.89037,TRUE,6,FALSE,81364.77497,4179.5,9255,SKU96,3.872047681,Route A,Sea,17.80375633,Mumbai,1477.22,886.66,45.67
24-01-2024,Furniture,Supplier B,Warehouse 3,Fulfilled,964,3705,3394.617711,TRUE,23,FALSE,137797.3386,4237,9249,SKU74,0.396612724,Route A,Road,80.58085216,Delhi,1014.45,655.48,66.08
23-01-2024,Electronics,Supplier A,Warehouse 3,Fulfilled,792,4769,8114.731465,TRUE,1,FALSE,157027.7473,2739.5,8127,SKU77,3.055141818,Route B,Air,42.95244475,Kolkata,2328.28,1085.06,165.21
22-01-2024,Electronics,Supplier B,Warehouse 2,Pending,890,710,6811.744501,TRUE,19,FALSE,19486.27262,880,7498,SKU24,3.691310293,Route A,Rail,40.3823597,Bangalore,1092.3,602.22,44.18
21-01-2024,Clothing,Supplier D,Warehouse 3,Fulfilled,981,1050,9665.741768,TRUE,16,FALSE,188805.3232,2459,9019,SKU50,4.754800805,Route B,Road,45.17875792,Delhi,964.81,814.73,75.11
20-01-2024,Clothing,Supplier B,Warehouse 2,Fulfilled,416,3868,14209.67548,TRUE,4,FALSE,76904.66963,2025,8231,SKU34,0.646604559,Route B,Rail,10.75427282,Chennai,2468.71,1005.52,114.74
19-01-2024,Accessories,Supplier B,Warehouse 3,Fulfilled,997,182,10501.97309,TRUE,16,FALSE,153998.1453,2160,8663,SKU36,3.805533379,Route C,Road,45.53136424,Delhi,1209.55,730.12,30.62
18-01-2024,Electronics,Supplier C,Warehouse 2,Pending,741,4138,776.9383906,TRUE,9,FALSE,104045.0458,3870,8435,SKU8,2.709862691,Route B,Road,11.42302714,Mumbai,2307.93,1798.32,96.18
17-01-2024,Clothing,Supplier B,Warehouse 3,Fulfilled,583,3602,5478.977949,TRUE,4,FALSE,38164.5446,2554.5,7085,SKU54,2.478771976,Route B,Sea,30.18602338,Kolkata,2376.07,1296.75,18.53
16-01-2024,Accessories,Supplier C,Warehouse 1,Pending,917,1507,10132.92082,TRUE,18,TRUE,121505.7111,3119,6024,SKU88,0.722204402,Route A,Rail,68.18491906,Mumbai,578.58,356.35,37.78
15-01-2024,Furniture,Supplier C,Warehouse 3,Pending,270,4731,10901.90522,TRUE,9,FALSE,6578.076588,4135.5,8263,SKU81,2.547547122,Route B,Rail,19.78959294,Delhi,1117.4,938.75,14.09
14-01-2024,Clothing,Supplier C,Warehouse 2,Fulfilled,935,3540,3289.022266,TRUE,28,TRUE,66641.28684,1940,6415,SKU10,1.727313928,Route B,Road,96.52735279,Kolkata,7614.25,4672.82,214.39
13-01-2024,Clothing,Supplier C,Warehouse 2,Fulfilled,879,340,14406.72151,TRUE,17,FALSE,105558.6146,2222.5,7675,SKU3,4.746648621,Route A,Road,35.6247414,Kolkata,565.62,259.57,26.81
12-01-2024,Furniture,Supplier A,Warehouse 2,Canceled,476,4105,13288.64555,TRUE,27,FALSE,49146.16123,3392,8570,SKU61,4.367470538,Route A,Sea,78.70239397,Kolkata,217.75,92.17,3
11-01-2024,Furniture,Supplier D,Warehouse 1,Fulfilled,702,2679,9518.721456,TRUE,23,FALSE,94065.32636,2989,8497,SKU32,1.946036119,Route A,Road,29.69246715,Kolkata,280.94,231.9,3.08
10-01-2024,Accessories,Supplier D,Warehouse 2,Pending,83,3299,3004.972966,TRUE,25,FALSE,11747.32987,3334,8824,SKU89,1.907665734,Route B,Road,46.60387338,Kolkata,1861.45,967.23,106.49
09-01-2024,Clothing,Supplier D,Warehouse 2,Pending,520,3369,5506.336005,TRUE,29,FALSE,61093.33532,3103.5,6027,SKU94,1.463607498,Route B,Road,60.38737861,Delhi,1864.82,1168.92,19.36
08-01-2024,Clothing,Supplier D,Warehouse 1,Fulfilled,836,2838,7020.316169,TRUE,10,FALSE,68049.13637,2402.5,8806,SKU3,4.746648621,Route A,Sea,35.6247414,Kolkata,1607.43,708.58,65.55
07-01-2024,Accessories,Supplier A,Warehouse 1,Fulfilled,94,1967,4518.593102,TRUE,15,FALSE,10043.99461,2317.5,5621,SKU18,2.231939111,Route A,Road,27.10798085,Kolkata,6088.7,3596.26,185.11
06-01-2024,Clothing,Supplier C,Warehouse 2,Canceled,79,2668,9833.937192,FALSE,10,FALSE,4584.473234,2318.5,7288,SKU80,2.849662199,Route B,Sea,76.96122802,Chennai,124.86,102.2,3
05-01-2024,Clothing,Supplier A,Warehouse 1,Pending,917,1969,917.6171179,TRUE,15,TRUE,85683.54943,2295,6120,SKU44,2.96262632,Route A,Sea,22.55410662,Delhi,2686.34,1681.88,51.47
04-01-2024,Furniture,Supplier A,Warehouse 2,Fulfilled,999,2621,9588.172532,TRUE,28,FALSE,107872.3096,2842.5,5152,SKU38,0.613326899,Route B,Sea,5.930693646,Mumbai,8616.53,7212.13,536.43
03-01-2024,Accessories,Supplier C,Warehouse 2,Pending,195,3064,2739.028484,TRUE,2,FALSE,25200.77925,2492,6030,SKU10,1.727313928,Route B,Road,96.52735279,Kolkata,585.36,302.32,44.7
02-01-2024,Electronics,Supplier B,Warehouse 2,Fulfilled,833,1920,13698.1415,TRUE,26,FALSE,96464.93632,2215,5905,SKU50,4.754800805,Route B,Road,45.17875792,Delhi,1236.69,775.46,19.19
01-01-2024,Furniture,Supplier D,Warehouse 2,Fulfilled,273,2510,4107.557424,TRUE,22,FALSE,18667.91299,1330.5,7283,SKU99,0.346027291,Route B,Air,38.07289852,Chennai,851.59,670.02,65.55
31-12-2023,Furniture,Supplier A,Warehouse 2,Pending,967,151,10866.81594,TRUE,9,FALSE,72009.19009,2069.5,7420,SKU30,0.965394705,Route C,Air,51.6348934,Kolkata,739.26,444.82,36.67
30-12-2023,Clothing,Supplier A,Warehouse 1,Pending,947,3988,12297.32779,FALSE,23,TRUE,64196.99657,2140,7699,SKU70,1.830575599,Route C,Rail,11.44078182,Bangalore,1304.71,685.98,69.31
29-12-2023,Accessories,Supplier C,Warehouse 1,Fulfilled,213,292,13419.8144,FALSE,29,FALSE,20219.44672,1984.5,5781,SKU77,3.055141818,Route B,Rail,42.95244475,Kolkata,7536.29,5915.72,438.95
28-12-2023,Accessories,Supplier A,Warehouse 2,Fulfilled,880,3677,6159.285435,TRUE,2,FALSE,170526.0478,4171,9009,SKU0,0.226410361,Route B,Road,46.27987924,Mumbai,11354.7,6534.06,656.4
27-12-2023,Furniture,Supplier B,Warehouse 3,Fulfilled,887,4665,5499.16162,TRUE,26,FALSE,173979.8265,2455,9045,SKU91,0.626001858,Route B,Rail,39.7728825,Delhi,1292.15,825.46,85.91
26-12-2023,Furniture,Supplier C,Warehouse 1,Canceled,330,245,12954.51907,TRUE,1,FALSE,35516.34037,1231.5,6093,SKU72,3.213329607,Route B,Road,55.7604929,Bangalore,12149.71,10198.91,501.3
25-12-2023,Furniture,Supplier B,Warehouse 3,Fulfilled,709,2218,9706.481087,TRUE,2,FALSE,58595.60809,2088,9820,SKU74,0.396612724,Route A,Air,80.58085216,Delhi,1873.52,906.63,84.31
24-12-2023,Furniture,Supplier D,Warehouse 2,Pending,334,1958,998.8465226,TRUE,11,FALSE,25466.79817,2918.5,5202,SKU42,4.939255289,Route A,Road,96.42282064,Bangalore,10443.04,5593.61,305.85
23-12-2023,Clothing,Supplier A,Warehouse 2,Pending,360,3879,4848.176892,TRUE,2,FALSE,49336.24663,2402,6134,SKU51,1.772951172,Route A,Air,14.19032834,Bangalore,1646.98,681.82,21.24
22-12-2023,Electronics,Supplier C,Warehouse 1,Pending,76,925,8942.443008,TRUE,23,FALSE,2995.467018,1917,5741,SKU61,4.367470538,Route A,Road,78.70239397,Kolkata,2061.23,1187.94,113.05
21-12-2023,Accessories,Supplier D,Warehouse 1,Canceled,214,2909,2353.271743,TRUE,26,FALSE,6710.407119,1753.5,5569,SKU97,3.376237835,Route A,Sea,65.76515593,Mumbai,2605.75,1277.03,19.6
20-12-2023,Accessories,Supplier B,Warehouse 1,Fulfilled,113,598,7750.491776,TRUE,20,TRUE,14831.00843,1975.5,7183,SKU74,0.396612724,Route A,Road,80.58085216,Delhi,43427.74,30660.67,1114.9
19-12-2023,Furniture,Supplier C,Warehouse 1,Fulfilled,70,3353,11416.28839,TRUE,17,TRUE,1613.063647,2185.5,5796,SKU42,4.939255289,Route A,Sea,96.42282064,Bangalore,4235.62,2039.85,51.11
